id,num_backspaces,duration_backspaces,num_cut/copy/paste,discarded_text,D/I Ratio,Proportion_of_Deletions,no_distant_revision,no_immediate_revision,major_edits_count,multi_word_deletion_time,major_edits_freq,num_chars,mean_word_length,num_keystrokes,num_bursts,mean_burst_len,mean_burst_duration,std_burst_len,std_burst_duration,rate_of_keystrokes,nonproduction_time_per_essay,cursor_move_count,cursor_move_distance,cursor_move_mean_dist,cursor_move_count_new,y_difference_per_essay,num_insertions_per_essay,proportion_of_insertions,sum_IKI,mean_IKI,SD_IKI,Total_Pause_Time,Longest_Pause_Time,Mean_Pause_Time,Variance_of_total_pause_time,Num_Long_Pauses,Percentage_of_Longest_Pauses,Total_Pause_Time_Before_Word,Mean_Pause_Time_Before_Word,SD_Pause_Time_Before_Word,Total_Pause_Time_within_word,Mean_Pause_Time_within_word,SD_Pause_Time_within_word,Total_Pause_Time_Before_Sentences,Mean_Pause_Time_Before_Sentences,SD_Pause_Time_Before_Sentences,Total_Pause_Time_in_sentences,Mean_Pause_Time_in_sentences,SD_Pause_Time_in_sentences,score
044b274d,1056.0,65425.0,1058,1346,0.3066838598753492,0.3084891812606333,5877,97.0,227,50156,0.0379979912956143,2785.0,5.24482109227872,5726,134,42.73134328358209,6033.007462686567,43.34373265638341,5799.730012508254,0.0034769854873396,25863,5876,25650,4.365214431586113,0.0,0,2060,0.0057303561444161,1716679.0,287.35838634081017,1264.4263351770928,1359150.0,30100.0,227.51088048208905,1587721.5340352892,45,0.0175987485334376,546005,727.0372836218376,1904.7730715239388,868339,1156.2436750998668,4623.661220635649,34316,1106.967741935484,5211.182875853753,1189129,38359.0,50619.3275729077,6.0
044c5c54,75.0,5229.0,75,77,0.0630114566284779,0.0903416557161629,1308,2.0,7,3505,0.0053435114503816,923.0,4.333333333333333,1297,49,26.46938775510204,10010.877551020409,21.377657769285207,8578.902111752252,0.0012005737092687,1181,1307,1776,1.3588370313695486,0.0,0,45,0.0005139685222833,1088725.0,831.087786259542,6443.277592232166,1005967.0,221807.0,767.9137404580152,41522941.58842826,21,0.0082127493156042,451276,1979.280701754386,3909.5519743961418,691033,3030.84649122807,15556.43044789826,37478,7495.6,14399.287874752696,805476,161095.2,141623.80272821375,1.0
048fd254,149.0,11699.0,149,149,0.0808026030368763,0.0779986284804925,2152,77.0,25,9705,0.0112157918349035,1338.0,4.52027027027027,1993,51,39.07843137254902,10785.411764705885,46.500685215276086,13262.213537982972,0.0012558326638188,13351,2151,12909,6.00139470013947,0.0,0,103,0.0004291899144536,1723231.0,773.0960071781068,6659.245735881078,1586535.0,199939.0,711.7698519515478,45491083.66648743,27,0.0105592491200625,319795,969.0757575757576,1507.5913049449568,448951,1360.4575757575758,2289.637094395219,47227,2248.904761904762,4288.045660959803,549464,26164.95238095238,24033.47988843104,4.0
04b88b3e,292.0,16381.0,292,391,0.1220730565095223,0.0992501662630662,3534,82.0,62,14089,0.017146017699115,2216.0,4.311284046692607,3498,60,58.3,12056.266666666666,68.89965683415562,15057.793276850418,0.0020108416395477,9610,3533,21632,6.122841777526181,0.0,0,798,0.0024189514845632,1783469.0,493.2159845132744,3350.4300229075093,1483004.0,125210.0,410.1227876106194,11265315.53623301,38,0.0148611654282362,563090,998.386524822695,3548.989094338459,1002785,1777.9875886524824,8859.116360808195,278237,7322.026315789473,24400.648673795367,1058567,27857.02631578948,38431.13576993082,4.0
04c5f885,86.0,8088.0,86,86,0.0633750921149594,0.0457527119121973,1444,20.0,13,6498,0.008879781420765,1016.0,4.980392156862745,1443,44,32.79545454545455,6979.681818181818,39.94623103882503,8751.679420951365,0.00083165988292,233,1443,1443,1.0,0.0,0,60,0.0005146106541559,1755536.0,1199.136612021858,9206.485475083522,1648438.0,193547.0,1125.9822404371585,84706144.12271924,25,0.0097770825185764,3893345,15388.715415019762,111907.40446125528,441206,1743.897233201581,12783.376417219268,206970,15920.76923076923,53450.38375314975,449216,34555.07692307692,23706.00433245249,3.0
04e37b6b,110.0,10085.0,110,110,0.0582010582010582,0.0504261005496445,2031,36.0,14,6980,0.0067731011127237,1466.0,5.217081850533808,2000,126,15.873015873015872,5635.18253968254,16.838044602380233,6299.328811739603,0.0011595910295788,2969,2030,2046,1.0078817733990149,0.0,0,62,0.0002692362808916,1768669.0,855.6695694242864,4027.341031594032,1566000.0,144650.0,757.6197387518142,16298674.330646008,54,0.0211184982401251,916097,3033.433774834437,10138.80808762387,847508,2806.317880794702,5466.071224335912,47354,2959.625,3340.778569435574,1481070,92566.875,54015.8398865555,3.0
04e63aec,1360.0,103265.0,1344,1369,0.3618821041501454,0.2023495607137367,5404,502.0,298,75302,0.0504571622079241,1920.0,4.507042253521127,5129,63,81.41269841269842,13596.20634920635,91.55231800956057,15282.598155818174,0.0032587776218096,38794,5403,27427,5.076253933000185,0.0,0,1483,0.0028980522665582,1810761.0,306.5968506603454,2640.3398191443257,1302068.0,122293.0,220.46528953606503,6953382.366364847,27,0.0105592491200625,2315942,3275.7312588401696,66693.29336566682,865995,1224.88684582744,7933.590393809922,1582,47.93939393939394,57.37537548566643,1132469,34317.242424242424,53427.136902181024,4.0
04f83ccb,653.0,43507.0,781,781,0.1810804544400649,0.1985302154853568,5042,765.0,161,31793,0.0277251592905114,2805.0,4.186567164179104,5094,114,44.68421052631579,9488.377192982456,51.79850610984765,11359.581069639207,0.0031330693936833,7798,5041,21984,4.361039476294386,0.0,0,672,0.001569781702232,1810664.0,311.8071293266747,1115.410462795691,1468059.0,42690.0,252.8085069743413,1543461.328808089,33,0.0129057489245209,792577,950.332134292566,2206.0629430348663,763261,915.1810551558754,2837.4889122820787,84077,2547.787878787879,7823.203682625711,1244890,37723.93939393939,21287.46586747028,5.0
052a7811,212.0,17208.0,224,342,0.1661807580174927,0.1507810192267843,2345,242.0,52,14120,0.0201005025125628,1389.0,4.6767676767676765,2288,70,32.68571428571428,7661.414285714286,43.20109461077761,9793.684742010024,0.0014422363974306,27448,2344,11474,4.895051194539249,0.0,0,444,0.0018839103869653,1778638.0,687.5291843834557,5338.191746717985,1573109.0,129186.0,608.0823347506764,28544046.62160198,32,0.0125146656237778,443537,1173.3783068783068,4033.2516700712567,1048384,2773.502645502645,15059.125972018,243118,12795.684210526317,35516.34747557592,1168462,61498.0,75598.0574000858,3.5
052b25e1,345.0,25669.0,347,693,0.1821745409531669,0.2914335693186131,5243,47.0,94,18236,0.0177693761814744,3506.0,4.731443994601889,5203,125,41.624,7271.56,40.38417607701504,7394.015615739964,0.0028880763937152,17388,5242,20575,3.925028615032432,0.0,0,1024,0.0032143641899739,1814254.0,342.959168241966,1489.6455479138065,1530436.0,34755.0,289.3073724007561,2263693.9346213825,51,0.0199452483378959,872068,1016.3962703962704,2874.1663380895457,821517,957.479020979021,3240.9762564169687,68251,2201.6451612903224,3682.19615219312,1443096,46551.48387096774,28930.87644008384,5.0
052cf3a6,82.0,7950.0,82,82,0.0598977355734112,0.0504677498769079,1462,148.0,15,6186,0.0093167701863354,1007.0,4.75,1451,59,24.59322033898305,10792.237288135591,24.640951786971524,11040.419489061442,0.0009050017931401,3365,1461,2169,1.484599589322382,0.0,0,62,0.0003696571132164,1772304.0,1100.8099378881986,6233.629126712443,1617814.0,121670.0,1004.8534161490684,38818627.04748677,34,0.0132968322252639,749680,2807.7902621722847,10655.243050506791,873402,3271.168539325842,9864.841257867063,234952,14684.5,29266.41455548208,1127140,70446.25,65090.43971326869,2.5
053be4e5,1076.0,83620.0,1076,1076,0.2971554819110742,0.2317956406909061,4740,37.0,215,66590,0.045007326774126,2047.0,4.956416464891041,4697,93,50.50537634408602,11216.086021505376,62.80986208493508,12591.045296814438,0.0022502248105067,2771,4739,13449,2.837940493775058,0.0,0,1438,0.0034165290630679,2106393.0,440.94473518944943,3625.332504342968,1718463.0,160935.0,359.7368641406741,13192473.463198973,32,0.0125146656237778,797319,1300.68352365416,4827.370703226344,964993,1574.213703099511,6404.00863111486,22768,813.1428571428571,1691.4541128487688,1458092,52074.71428571428,77614.00611041757,3.0
05624ab0,224.0,19648.0,224,224,0.1506388702084734,0.1029823504802011,1714,24.0,40,13919,0.0230149597238204,1010.0,4.508928571428571,1711,42,40.73809523809524,6764.928571428572,214.05527659972745,33350.99924739364,0.0009753381976782,105,1713,3433,2.0040863981319323,0.0,0,154,0.0011122104822226,1779532.0,1023.8964326812428,7314.602079516584,1645837.0,124500.0,946.9718066743384,53509350.89903195,41,0.0160344153304653,53830,214.4621513944223,247.6382015085062,450312,1794.0717131474105,12398.293948557464,29643,2964.3,9083.497931841994,52455,5245.5,6801.168024685172,3.5
056c41fc,246.0,21889.0,229,229,0.1610407876230661,0.1137537752344619,1693,47.0,31,15180,0.0178160919540229,948.0,4.579710144927536,1651,78,21.166666666666668,7832.525641025641,26.564998290968028,10248.438115684865,0.00097242830437,8117,1692,8927,5.276004728132388,0.0,0,201,0.0010030190374011,1787514.0,1027.306896551724,5285.016253572684,1590645.0,122916.0,914.1637931034484,27933661.235376053,45,0.0175987485334376,777629,2738.1302816901407,8836.816285518931,729078,2567.176056338028,7984.82565623158,22625,1616.071428571429,2024.5063012340229,923437,65959.78571428571,38462.514732736,2.5
05b35fa0,378.0,25194.0,382,429,0.2440273037542662,0.1901696898771211,2186,54.0,69,20917,0.0308035714285714,1083.0,4.878378378378378,2140,118,18.135593220338983,5673.542372881356,21.841274834524164,7254.530216394605,0.0012537584768625,15018,2185,9708,4.443020594965675,0.0,0,418,0.0014650936187812,1710513.0,763.621875,2536.869247107917,1577372.0,76050.0,704.1839285714286,8952355.245297663,65,0.0254204145482987,643593,2226.965397923876,4355.712952043787,938086,3245.9723183391,10681.774839809988,47455,3163.6666666666665,5186.696370339721,1420302,94686.8,74060.53578584018,3.5
05f425a4,198.0,11147.0,198,216,0.0862275449101796,0.1342223492639519,2713,115.0,39,8709,0.0137906647807637,1826.0,4.587939698492463,2704,70,38.62857142857143,7871.728571428572,37.83801149468132,8301.448621482512,0.001542173089843,10297,2712,3138,1.157079646017699,0.0,0,181,0.0010222581173507,1813964.0,641.4299858557284,4822.187311294112,1676475.0,124812.0,592.8129420084865,23376739.28830787,41,0.0160344153304653,1225801,2811.4701834862385,11395.731575822309,581273,1333.1949541284405,4956.4549377969,37151,1615.2608695652175,5907.38382502157,1430065,62176.739130434784,50935.86038094415,3.5
05f8ca37,644.0,60487.0,644,649,0.2872952633908809,0.1861316171367278,2928,32.0,97,49624,0.0327702702702702,1277.0,4.480701754385965,2904,90,32.266666666666666,12282.888888888889,38.14396148478563,14406.339082598206,0.0016058130432164,3425,2927,5593,1.910830201571575,0.0,0,966,0.0025756771817932,1801928.0,608.7594594594594,1793.580548255497,1509565.0,55335.0,509.9881756756757,3774992.390194694,41,0.0160344153304653,558190,1420.3307888040713,3766.133651966151,1057247,2690.195928753181,4938.210929420975,1870992,93549.6,411424.032081565,1423763,71188.15,87860.04665871202,3.0
06336d82,286.0,19647.0,286,286,0.0566336633663366,0.0620554680414339,5918,128.0,52,16274,0.0086007277538868,3826.0,4.506478209658422,5336,49,108.89795918367346,22523.326530612245,102.70188348199024,21543.081335612675,0.0034565913641244,85829,5917,61902,10.461720466452594,0.0,0,767,0.0016941141130528,1747141.0,288.9746940125703,1798.3732686571832,1298242.0,121751.0,214.72742308964604,3022698.6740766345,19,0.0074305827141181,547479,619.3201357466063,877.1461259369133,880638,996.1968325791856,5854.003116002275,38255,1093.0,3164.409172620492,1112207,31777.342857142856,31494.1733779654,6.0
064a82e9,474.0,41886.0,475,474,0.1470951792336217,0.1501420987720521,3730,79.0,91,33561,0.0238907849829351,2180.0,4.404040404040404,3711,70,53.01428571428571,12059.671428571428,56.17506096231745,12605.032801780186,0.0021349412933181,2204,3729,14149,3.79431482971306,0.0,0,589,0.001794544462962,1762482.0,462.71514833289575,5098.634567635724,1477471.0,292876.0,387.8894723024416,26111147.951803543,28,0.0109503324208056,441505,798.381555153707,1483.7346655825863,1160966,2099.39602169982,15990.085728184646,455335,13798.030303030304,51699.61232596723,954705,28930.454545454544,24934.097084979472,4.5
0657fcde,222.0,17564.0,222,227,0.0751406818934127,0.0658446240910106,3262,82.0,39,12959,0.0116626794258373,2200.0,4.480651731160896,3245,94,34.52127659574468,7549.297872340426,34.04195031352461,7301.527845462204,0.0019024310041638,3662,3261,10001,3.066850659306961,0.0,0,508,0.0014715126164826,1700657.0,508.5696770334928,4502.5678064034655,1469570.0,238543.0,439.46471291866027,21221860.487537,45,0.0175987485334376,660431,1246.0962264150944,3479.560849566338,1003685,1893.745283018868,14386.460848847171,80235,3647.045454545456,7777.433414799834,896850,40765.90909090909,28536.757829506725,4.5
0666fb4e,223.0,20319.0,227,232,0.0552118039029033,0.053066172602301,4436,90.0,43,16805,0.0095006628369421,3157.0,4.711940298507463,4430,66,67.12121212121212,13918.545454545454,65.25512420822778,13735.556129629762,0.0025031898248596,52070,4435,16834,3.795715896279594,0.0,0,344,0.00074820018705,1773577.0,391.864118426867,2807.03213622454,1382105.0,126339.0,305.370083959346,7946969.651073892,33,0.0129057489245209,1009757,1326.8817345597895,6678.99310018121,738593,970.5558475689882,5457.26566291462,4433,130.38235294117646,47.81404301507472,1135093,33385.08823529412,24852.97291206297,4.5
069d668b,727.0,67093.0,727,757,0.2212803273896521,0.1678696958609143,4219,244.0,158,46837,0.0354021958323997,2123.0,4.686534216335541,4152,129,32.18604651162791,6164.612403100775,32.71390363865293,6490.552233956672,0.0025946437437284,14835,4218,5946,1.4096728307254622,0.0,0,712,0.0017550605890298,1696672.0,380.1640152363881,1706.4713695731202,1337049.0,47941.0,299.5852565538875,2980459.800831444,55,0.0215095815408682,752847,1208.422150882825,3364.831143274758,609078,977.653290529695,2388.1366079806694,37861,1402.2592592592594,3271.8640604706416,1108814,41067.18518518518,23522.0347073139,4.0
06cba5d7,266.0,19285.0,266,266,0.1096003296250515,0.0969932104752667,2727,164.0,51,15160,0.0176409546869595,1704.0,4.292191435768262,2693,47,57.297872340425535,10630.27659574468,59.67954820234083,11055.815626219628,0.0015789858879843,2657,2726,11841,4.343727072633896,0.0,0,874,0.003469231410437,1801149.0,623.0193704600484,13184.456049876026,1608632.0,695567.0,556.4275337253546,174054094.73687485,29,0.0113414157215486,323654,712.8942731277533,2392.486803173483,512397,1128.6277533039647,5685.531301188993,180372,8589.142857142857,23672.340805855503,595022,28334.38095238096,20223.82823422952,3.5
06e59db8,325.0,22308.0,325,325,0.0567883976935173,0.0492174426616792,6074,88.0,47,15551,0.007627393703343,4261.0,4.1089681774349085,6048,48,126.0,24393.64583333333,137.3340391085631,26314.22935792885,0.0034094172286782,1944,6073,15616,2.571381524781821,0.0,0,631,0.0012369468779343,1772665.0,287.6768906199286,2403.991126324521,1331814.0,143271.0,216.1333982473223,5963291.848132882,23,0.0089949159170903,661497,604.1068493150685,3247.7626477285075,756140,690.5388127853881,6532.418803072794,10245,200.8823529411765,162.9351585212748,862885,16919.313725490196,20728.180335466204,6.0
06f33221,456.0,33048.0,511,713,0.2558306422676713,0.1621774079819489,4418,257.0,113,28821,0.0241711229946524,1690.0,5.029761904761905,3301,111,29.73873873873874,5775.675675675676,28.321758969421925,5360.34231634538,0.0024709289265703,67754,4417,9593,2.171836087842427,0.0,0,1115,0.003324963768332,1888720.0,404.0042780748663,2503.85121291784,1559939.0,73556.0,333.6767914438503,6253564.707880143,53,0.020727414939382,719865,1596.1529933481154,5308.932058091872,1024156,2270.8558758314857,7839.708393901158,164519,4838.794117647059,11365.937809510544,1188038,34942.294117647056,45428.97815173563,4.5
073b3535,219.0,19334.0,219,219,0.0579978813559322,0.0454804101959188,4015,212.0,40,14155,0.0094629761059853,2806.0,4.169390787518574,3995,50,79.9,13174.52,75.03502583487806,12544.13101445274,0.0023496569734283,2965,4014,10717,2.669905331340309,0.0,0,1881,0.0051989906053327,1777360.0,420.47788029335226,4189.865883903945,1458696.0,198493.0,345.0901348474095,17635622.83025521,35,0.013687915526007,2825141,3984.6840620592384,67704.00101421766,490683,692.0775740479548,3857.1695816786255,1610,35.77777777777778,24.6317320183178,1296947,28821.044444444444,39962.72897165078,4.0
075f92a5,587.0,34037.0,587,694,0.1653168175321581,0.2142372044205717,4796,127.0,156,25264,0.0316879951249238,2781.0,4.2200303490136575,4786,89,53.7752808988764,10777.550561797752,54.58016473062785,11032.135017561646,0.0026872960168737,4042,4795,7790,1.6246089676746611,0.0,0,628,0.0019546082691134,1819747.0,369.6418850294536,2185.562708464272,1522577.0,81011.0,309.27828559821245,4787571.397957887,43,0.0168165819319515,609072,777.8697318007663,1654.8746757627982,1221390,1559.8850574712644,6637.624883509779,82368,2288.0,3107.078903775331,1300454,36123.72222222222,42095.62892992987,4.5
077ee03e,902.0,53435.0,900,1185,0.2755173215531272,0.2474182893269805,5224,39.0,241,38989,0.0457913737412122,2532.0,4.637362637362638,5204,109,47.74311926605505,7459.926605504587,48.51448879987731,7582.932244223818,0.0030257716637604,8051,5223,9603,1.8385985066053991,0.0,0,1160,0.0022175195514493,1570424.0,298.38951168535056,1329.2207653097532,1385147.0,168863.0,263.18582557476725,7148344.796325061,47,0.0183809151349237,2398868,3139.879581151833,59569.5409736614,564476,738.8429319371728,2235.543405093591,39455,1409.107142857143,5469.709846318181,1053093,37610.46428571428,21718.63151763198,4.0
078a6196,511.0,54360.0,529,827,0.2141565486954275,0.1333944791742093,4613,107.0,154,49400,0.0326271186440677,2457.0,4.459165154264973,4422,209,21.157894736842103,5229.210526315789,24.32727472501921,6121.517203188038,0.0012406478284457,83736,4612,18074,3.918907198612316,0.0,0,1329,0.002188374773588,3711740.0,786.3855932203389,3268.9769207078257,3289757.0,92593.0,696.9824152542373,12252890.401682729,134,0.0524051622995698,1156600,1721.1309523809523,3830.656288277885,2638254,3925.973214285714,10219.048230704137,311702,14168.272727272728,16966.56690357559,2649267,120421.22727272728,159878.81209839377,4.5
07bb2245,291.0,25407.0,298,298,0.1548856548856549,0.1022063539426615,2314,99.0,50,22289,0.020721094073767,1331.0,4.84,2222,32,69.4375,11728.9375,89.61708416475926,14739.572996698378,0.0013413305465379,13428,2313,29368,12.696930393428447,3.0,210,551,0.0030808456390098,1790402.0,741.9817654372151,5493.868944463244,1628587.0,181246.0,674.9220886862827,30161850.627426475,45,0.0175987485334376,228767,737.9580645161291,2862.905006961736,358452,1156.2967741935483,4513.960219485363,31993,3199.3,9932.31758844721,329578,32957.8,27711.64714539919,3.5
07bb7765,1003.0,68132.0,999,1393,0.4685502859064918,0.3789878060061269,4235,290.0,240,44960,0.0530386740331491,1254.0,4.543478260869565,3975,133,29.887218045112785,5132.022556390977,34.07181678484841,5887.240784316339,0.0024899055651727,36390,4234,7304,1.7250826641473784,0.0,0,1445,0.0046864307559585,1815158.0,401.13988950276246,2248.380731524924,1511064.0,95145.0,333.93679558011047,5013912.03844464,62,0.0242471646460696,639534,1179.9520295202951,2718.1036770467103,931719,1719.038745387454,6666.868463484318,16759,698.2916666666666,3086.781910567346,1423341,59305.875,72994.4750347065,3.5
